k_number,sha256,bytes
K092287,52312b36df904c5ecc921e1af89bf8b64b9dd575716975c6c11644ffa3fc9ce3,9171
K092295,f7654cc0000d17d1b9b44cf167134f2fd9676c211857b5bea2f2de11244de6fa,8819
K092317,5d55bd744932409bf93f45c7ffd0d1f3096aa2a0234d3765aff293d8f40d722b,5504
K092325,2129bfcc91a83a99a42dc29d85475200b5eb482766feddcf95378eedc6b925a3,11378
K092336,36ede11dbb6c6ad68bacc626fa883e9e49a5a53ec417ea699bd496795311d9ba,8513
K092360,e58aefdd4eaec48a98924e2b6b5ab9d27096578cf6cb9515c60c81efb5e9f50f,7240
K092375,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K092381,2d636876528c3d260fa71f2a96f91e9bf0c40dc075ed89770563f71d1639bb81,7753
K092386,a1fdd05a72a9df773220aa095e05ff3600b2d6d24856a2e9845ef0a629e9f360,7749
K092406,df63e45e2c5654a343f90ed1abb54f2eb153a3f54edc8ad38bb6a2f28efc3069,8662
K092419,2e019702328348b2410ac4407d8fdd4ed3c1ea80776853677c34d1661bbaacd3,6990
K092420,5cb619b9b486f38ca26a2542519c92fdd1e9e5d7254a6e39f5364365961db695,8182
K092440,2a40d30e643d854dbd8eaa086d1d75f0ea95f298d4f553201a006876bfdadfe1,6136
K092441,a78165e96ff8e22df9f20743f487b80339a13c5890bc92763cccde432331e119,8104
K092443,f8bf0e0db4e17294919b46a21d32eeff6915f2b65f6adb34c3f5fe8cbb12df01,8723
K092473,909b4dde77eb6b589b699c59ac4549be589a439d4011e27e5d073f0136aba887,6906
K092474,33db228df620abc2c80abcb3221ba6fbca1529c63cc74956ca475fd96b9385d8,7562
K092493,538d6440534fa5f615e8a26932792a82a2e4a33a97886e2d815eab8fc216d415,7
K092521,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K092528,cf411c0c450cc7019b69f24d2bc280e61866598ff2d1ed68880375971d593c6e,8114
K092531,948e45dcfbf79447e98ed50f10f65a83f031a95020eecf50205a12ca795f463c,6556
K092536,08962f454db962782dea8dbb30d155d425589e86befc802388c72ccb5a9671c1,7921
K092540,f07cc91696b81b23418a3bcf07565a9346e18b60997a3896bb50ed84c9c9909f,8801
K092541,72b57df4112dae1a2b59ac7c859e93cb91a0aca181bf07a2390537c888e02443,9605
K092548,7d9777a93710e6413c08ebf51447222ca4582b2977d8150e7729d393e64b82ed,6660
K092556,9c2562e00329e0dc9ad2bc14ccdc74bb4835ccc0b25b600d15e5dff9046f2b26,5762
K092561,bb075b8430d4574aa8c8a6392bb4ecc67b38fe7ba56625bdf51f9cf8aac47a48,7923
K092574,67d61a964cf33d3569476f203d45d26c359ba9ed8bfe60967c11a5399564ac38,9187
K092605,1288fb22e9fe5db1c311c16b874753b39363d210bfe74b6f66f24826fec635ec,7732
K092608,94eea38ff5b1e12679ee8440927f6fa7390082d8ef05cb356a37ed4adf518a41,8918
K092609,26420b5978a1f0391df08b1b14e1f341b65aeeecaed55d925f9b00749eec5fd8,6971
K092610,4228dfdbcba6efa3d8af5f2f14e7ba0d358d788dc7e24e9becc26ea065ae92a8,10893
K092624,d187e249ecbcd328faee8ec00f36311735115e5e91bea67f8efee881b2703746,9451
K092626,8463635f66aefb6a37458a320cfa2a018576438f288894b2f6895e5eeb1797ef,7335
K092631,4aa75b0212b31035485e457c7f584b42dc80855c176365944df47a11b01c80e5,7488
K092640,50459de06e01a866cc6b5f8888c2ae3a1628dc92a722b7cc7f88c99532390f3b,7653
K092646,5b38f66cb545992fa5eb867fa2c809c16ebd47d211a5f56c957f784a09f4ee7d,6134
K092656,1ffb8939a6ac65a29f61bb63b9ba4f87cf33f2172d6430730284d5e91e085128,7752
K092659,f23c0866e034ecd6e1442d3d4f02d153f33314604023b4a55c5e1621b1704498,6507
K092670,811bcf6015905d0561622084b360ee6c36b4b28738eda69484b00a4f90343a9a,7492
K092671,73d4918443335ff5eb011bf54d9de45df0c26139750b6b9854c5fc99ca3cb611,6844
K092676,e43518a84611f48271cab93be26ce0902e2dedc0af5c4dfedb568ac249d66117,11055
K092695,dad97a9b68401e99e438fd4e5337bc43f53d294598be72e332f1c2ab577b062b,8029
K092720,3f767df48bdf9cd14c812f48527e0d07cbedb0fe73dd4320cd9ba43b64fd7294,8845
K092721,c540b8ce4ac9ef9fa5029c5129310878922f3f0279dd4ecfb1cf1a15f6a2e1cf,8378
K092748,ae6762dd2995b56679c58bdca2c90de00afef9883d8d596d710ad51b94d3e045,8833
K092754,10176fae48b539863ba24d3700e4d56e7b8c2c4e0c1b1ce1c80d99102231f559,6988
K092765,9b705b7e264b17a39966bbd4dc9d7afc84e1ddb33762e57da9b7c45b2f855979,8135
K092771,288fb54537048c29c84476e392b7c3dfc78396aebda60557fe7de5396c791468,6728
K092773,df191c0834edab11fa7f81aa58f8b21c11e5947e25aa3cd05c06145fdea843e3,6653
K092774,716c826674f9ee331fca4c3c36669b7234007197ac574ed096300711be18eaae,10257
K092794,71c1b3ccdfc363f5f214b49d503549835986e9f0a9258105d0956a1b59b4e225,7117
K092803,d223d9aa7806f1c942ee52ea73ac0aef58dad5fffc4a8090e39ac3b4455279b3,9080
K092812,9444dfa6c042c7b7b2269033c41cc442372f45a6b7a47d5cfc0bd398bb44ab39,6391
K092815,1e7df254d3e5c687b0309aca42f81240447336dd21885daa0253d16f0f37d157,8496
K092825,5ae3d5f2693d03450805bce755e8f26726331863100766fb4e89c6b8952a5444,10747
K092834,d04c87fb800f5754e309199874185bed3e81fb2f9b56d69657ca99a67f354785,6589
K092836,289f6e08d74d162790861fc9f15ffac7faaf8fd8d21775a7e2d65073d13b2e1a,6918
K092873,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K092889,e7941038aeb5aad6d292a6fc4964545e4553913589a3cede609a43be61361fff,9170
K092898,76686be8b2d504c99524a18d55c8196686064aeef18027413480b39d8635f555,6987
K092900,d088784b7ecb87f1ea17e6f982fa968ffefcc07b79de6ecc548fc00242868da6,6
K092901,fe69fb8cae3b3620422b0cb35c2b0c63dcc9078a9a2700ade08ecaa3d0725827,8441
K092904,dea387eb931bca336fc5e8196111b3ca268809ae45b1143815742ea9c37496ed,9045
K092909,724703de86cda876bd6c4368d93cc5a2595e4b69f6e1ea3671053c52b5bcf61b,6054
K092914,625d165b0a6d8c0d0e01f5be981fd654d0bd812a993a28e99f049bf162ca0b37,8531
K092929,a48ad3cef8a9435ccf6ca1f0aaf3934a45472a756f956dd2ad9379bfe428cb7e,10921
K092998,4d9c782156616d4ea08938be1e588076a51d41a2ad1d11dc33bfc5656716e4fd,6965
K093015,8a32372f570a4b29c6741ee4d7d16caf1cebd3ea6e881773af8b0cd0a92e612c,7931
K093047,f38598604d6e9c6c91d23f669f6bf8cc64c29b0d6dfdd3bc2f37b4bf2d4e1903,10012
K093055,01f22652151aef1eda782a97a0c2a850c5b6cd5552528c0b1c0c7d1ab6a932a2,8340
K093056,301ea11c0f58173747e7bc55db580afd685dce7007d4f8339021382463962acd,8323
K093057,6b3c8beb9406af929a95d4c0805678798e47d3e3ff2909993056de986b288770,6924
K093058,2d43aa27583d505bcee9aa241208cfb0025c362eeade8722b345a2d417431b62,11940
K093077,fe8e71a7f8d07d9c42fb66b00e37fc6ffa5efb854778a14de9b96a2f0b795d9f,11413
K093078,402941228fa5bafa00f8057150c1fc50905f973ccbb535f5f719a921cfc17dfb,8660
K093089,1143216aca4d6102456817cd8a81044aeae601d0e7a2dcae5f732af5d77431e8,6179
K093093,20234ef91eb329058d5d29e61e290c4d02e0644acb8bdda97a35707083f5096d,9140
K093104,93ad6893f0e96fe681ceee7521b54dea03e906e788990b6689f92593d288aed7,9381
K093127,107e7cca7bce4447fc34090e00bd0f5219aac7b708a8fa4d68f18e501c2115eb,8538
K093163,e5342f1f2613eb69a50dad5441e603cbc8d5c80a775e7ffe57f9bfcd166b0724,7819
K093170,f50e62f1cb8213cf92fff9c12d4b80432412cdc45157b4830d092ebfd6206f23,7293
K093200,967fd1920495048eb6c5541ebeeacb0f8911fe03a8bf33754f65d4fc1dd35689,9101
K093207,93ca4c7e2de486ad2407ef25c16ee6ed3a34c0e43d65fb693a5df464d5ae835c,7021
K093228,9ac435ad1f4d6b10a4d47bc28bb3e5b556693ee6db5d1cf9cf513b604427a085,9799
K093242,47616240718d547bc69a2ccbae8809b4ee338f151e08370e46cd0d4c3ebbf2d7,7342
K093275,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K093285,8853e83818b2aa700e8681b993277feeebad41c7eac325b92cb5870105c31d43,8675
K093293,b20b0b78ca7ab19e1c32af8e8796bf38c0b992a90a601d45967a183304892594,9064
K093294,12c0da4144c492f98ff5832cd0e82eaf38c43255626c7edc41485e6ea308bdca,12688
K093319,c53b7423f5773268b8724173b28defaa2e5ef388ba40a587c2f3a5eabb65ca95,9147
K093342,720bee70638f2bc4fb09e7e4c6a114bbc44611759a3a163172964b41f2132d82,7966
K093343,62569af45e629a86b01dc4cb2386581b7849594dc98aa13ea22a3823a923db7a,8172
K093360,7455830f0e87c607e81810ab2cf4f8d0111ec6a6af11a9c940981c1a6b70607f,7568
K093363,ac68c24cbe30c63f539cfa38157e742b84fa0180d08202b9542c78675feb77c3,8007
K093405,99cd9e7bcbd3efef777fa7a4be49a49daccb82a1e0fefba2b149354e3e90ed7e,9723
K093419,a85555e301c99024969c47fc36b44d2efd1ac69f749cfa92a97d7e83661e6bab,6553
K093428,f2ff1b20a0d770ea71e922519d6de4d9bb98c1aacf124ebb9e748b8cbb064fd0,8502
K093430,1ef9397f550232e760bbeb5a71930adc17139b6c5a324bdc7d36908d453d81d5,16053
K093433,7b7b887d97b4c151cd2644dad0d22d844908d105069c32b2af8a0584535a291a,7145
K093434,aa5ae846e1ec3042405246ab10b5c351f0457b295a04fd060952908f1c82758a,10987
K093438,1936d59856d06e8657944b933bfb1d2d590745b776e30b471a628b8c4e8e128e,7303
K093442,93d8abebe110edc69622b530b0578ed88e924e8dee6e52eb7e4c5cdedf54a429,9841
K093447,0873a415fdad1eaeff8c07c00356b9292861cc86b19e53218778354e690744a6,8052
K093463,07257131c50f70f7fa1da64e55ef66d519114ba1a27c118567a08fde7eb4b42b,6842
K093472,546b03573638b723e73b039c47c88527436568e88c6868119141f4cc8640d30e,9614
K093474,28f1b76f6ecefdeca4e4f62e436b123e4132d374dcabadc06a420a344136176f,6709
K093477,bee3d27b95a2e5d851076d7c314817e6882f56c362c1416bde13f8190041f543,8588
K093513,8ce1439b9c523e5c07acc1d2ea02bdfafd5cefbec77cfaed2c6ab477f7c5c465,8961
K093533,d07057672d728b0042605db14b3e0338251985b581bc5a79be83939b0e601c62,8249
K093534,a37a0b42c1b50f91cc0293f18e60df0cc8586d05b3bb0af9c004e05b5accf79e,7687
K093549,cf42d250cc04db439975d2fe57a9f50463d97eef01877a46f93c628633fb6a05,8976
K093550,5a8edcc7a2ea407eab1a2c31443b4790cdaa3b421da06746356921bd2a1f7eda,6487
K093552,ff48f842523ffa6c5d628067b7903b355b52703509945d7512073c62e1e2b75d,7694
K093561,f0f68855dd7627f38465f301d9538bb42d93f5b3cb7870c56aefda92f6c1fb71,9602
K093567,c1aed54fbe708cf81d77cde090122f920785389afaeab69de6cfa9d96086352b,8352
K093599,fdc9bb83f5d6ce8d228e3ddc9fe23fc273d637b165ade744d16d27c6d8655096,10464
K093629,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K093644,57d59d681b3f0687227c6a3c067edab9eb0539369e52037caeb3f799dcfe8785,7684
K093646,6025716e2a8ac6e96a05e37cd15dd20f63e2e7da61a20d543764bc696fdebda9,8677
K093668,cb4cf6e416a7806f725691d48755631ce07c3a54819bdbaad9a857b94e6388da,11043
K093669,d4afeb49788d253315f0e7e617f128365bdf39a3c40db437d77029089cfcc5a5,8768
K093670,cd0a5b11599888be861bede1218d34bdc540cce30f13e0e0938371619d2ea792,9006
K093675,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K093676,83eb428513d65c5874c206e9f774c69ed6f4936c29d53af5c320558dbeb22d2b,6248
K093692,cf2610471f929523e34a0a576f74ad5ce1df8ef05277fbb3cda4cb682e89476a,8875
K093704,16081ee26827fb90b851da4cdf06384e12605f418cd1f95914ea17f8040eaaab,7786
K093707,39d08c1d3b419c8ce92d2b4a03b7f681c3c18a27af7cf103da6e406f07c5e162,9082
K093736,2512ef9ae84aef913e6400527878fc7136b5b0507a52d9e37e4034e827d8bc1e,9717
K093746,29d1d8915f224f905f8e8ca5b22559ecced32ec23723b2e977e3c898719df776,9081
K093753,bec389a01cbded7665fc07a7edb5ceb3930ec1d5aedc292b424fcbed9d278f33,8338
K093761,482cc78886008e7530846ad38ae007c81e76665a23973bc1cbca0ec98c8b40a2,8298
K093762,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K093770,04496473529d21bd41ce8ab5ef371f52f47421965e622493a19b9bde9c670f6c,6557
K093771,f712a1cac28e5f5687545e1d498161da8de76dc965cafda137d596f8d3bb3cfd,9222
K093772,d235dfe6bf279c4ba4b14513c777a95435ed715c1fe5ecbd56b75ea6865842cc,6371
K093776,b1aa0624681756b584a4c958335f38027c171f535eb725bbd8052ac4ad851a58,7877
K093781,7257302badfa71c73a357206449f8f1e8eee7f6e4aa77df6561f29b42fead4a9,8658
K093803,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K093804,c847c80bcd06ba414254450079bcc08017fe74eadc1bfa0056126a2bdcaa03dd,7205
K093806,3a3c6be02b7b9c72c3d21076ac3411f398e660d9f9bfbe30bdf341b61f7d4c08,8734
K093808,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K093820,da3befd4fed21fd7c9b905da29e7becef1474f0977e887c2a24bd71a13e9d873,8269
K093828,e9fd6c260c8e9d105efd5f004ddeccb849a551ead6fd6a2bb5a52ed780417853,7194
K093833,5820999881b4326e69544475496fdf15cc97a8f225b39614c7965c5897f3cb73,8328
K093844,a2aa35822de729928b008ad586af9b2e176056859b16884bab99312f0f6f380e,8023
K093846,5ee1597968fdfaee1ba3468787931f6a7c33c0beacf19edbea2ef485c96ebabe,7287
K093864,a1a8fe0dd25fab76dc2f7ecc01aeab85d24361429cb92427591406e7f7c2215f,7903
K093868,a4e883da43eced0f64d1fe211e2f25523738f210605f10ac3c32db8be2d5d650,9341
K093880,f5265c1a70877b92921902d2d3038f8dfd5b25413192d9c55728a7b3c5e4c9ac,8390
K093897,220c9d035b03be4e7c5800c42977d1dd4985b44463cbd3169c62225471739672,8283
K093900,67b011f8c544cb1f8a2fe9eaf45cafb9f8cca4072b9c4876e965d7ee7a1e7330,5851
K093912,5806e79f4a736a60fec6a07f71e2638dc3cffd92479ee9100e1dc4967e80431e,6139
K093914,cc3e2fddfb80d08822a7c8667c3de68c471c610e808414beb37ee01533ea94d9,8449
K093926,dca6061e7f7366d15965480303410822426a7abf6fcb0b4d0a1e002b6c2e4ddc,10406
K093928,23f6629a093d4b26a5e0850ff04f52289afaeceee398608e4612c327f1e9d278,5545
K093936,34bed803cbd25967c92c56559216e5e5938d8953d319c28e4e7c6bdf24ed019a,7442
K093943,7d229741bd9b36e80a4d713faac14af1b44776bbf6e58918e2fd1c4329aa4f4e,7276
K093944,523429599b3028f7c5f9dbbea69ded0d28e05b860971195c9e1eba075e864eee,11363
K093950,f6dd7dc92676721c577855dc5b25f8e3d5dcb508d23aeb4bcbccac0e3757c6d0,6338
K093978,257b3b509d4cfed9ee375317cd46a845a30bdfc00c0d007931ff68a3e3cea63a,8370
K093983,5d774d309771ab77a4be514834c874ebf946d9c1de503211fa2f27dbd1d20d9b,8546
K093991,6bae53baec2459bddd90e2dc89b53ecdfa9f8b6de7bf529a6eda114e046e4348,8696
K094002,33c016b0af0db68af62db7bd4fe024f88a980e821e44537ad65899ede868fda8,6778
K094013,6a8868c927066f3a95ebec4f9c56768a106cfbf209a60ddc2328e4be43ef15ab,17692
K094017,c474be201895d7f3b5ed02cf179c9b8a6a4266c330d3dfddd8e82b9da13b8d6d,7233
K094025,96205654fed8efd5ae0aa12517dc6f6ba9c0923f08f5c74b0de5a0bf37b071b0,7951
K094035,315e4a23246cdd7f492b416f25697231e3ed880c703fe96bfd16694ec5e29af1,14470
K094037,09bee795ee27d8a412f7fd8670decc79c8245b8bb06bb039a6e5fa95b8611d5b,6568
K094042,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K094043,73cf2d078bac65e83ec43101df76f24a6cfdf30c83f266c67c65cffd3e09c4ea,8143
K094045,fb1d9928d0b1b3e5513f29789b691e20ce3ab90a89b6060cfa92fc2096791441,10232
K094050,53e58b329861f4f66db806314c9e58fecbf1c8024c1cb232382cb018b5d21a65,15600
K100008,1ff03b1f1989eab9c108b8f9c8bef0e1299971adbf906fea57f20eecbaf5a1ce,9993
K100012,f367cc5c2fbd51f04f7bf45e7e6abadb051f07129edaa5ebd36c98267a9c5947,7861
K100037,1e72e739ea6b4e1c32de764d110c88c0e3fa9ce3a72398c01ce2e814607c0843,9017
K100042,31111e10a5795532b3ff116eff89f62d69f1ced9a9feb705738b12b4f24590de,10443
K100043,7c370d9536d7d0d6a0f7cd7f9826692acd93e4fb05ba46f7b630b879740343d3,5
K100044,4a176cc3960b94802a4ed7fcdbee5b7edf665c51f55b0e05319cf0dad5338197,9627
K100048,a82e9d044822340b8be8d499c85a0e7e3b4aabf9aab2c610cc38996609412a35,8985
K100061,e0f445fe64180c3a56bb78eebdade8e8fb66643b52d03b443ee56e566f6a9f3e,8379
K100070,1615260a3c549f3f63abaa754d82cfa21f6184ac36008c21501425fbe6c1d20c,7324
K100089,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K100111,e66f901df5d68aacf07747ff5677b6b76670e0cb0ed56267e432d4e93c8184a7,7946
K100112,c7fbbb0873f42abb0f422e044f4f230ac72fbbbbb9d7f41d5f6f30b4a63a97e5,7761
K100122,44849394e5a1a08cce331b2522207a6b106ae5bec043e43c0f04ddbd3a28046e,7742
K100123,f33fa9f0e664bde962d173ddb00cfcca387b54d0bc9d728aaffde62e13bd41a1,7561
K100137,1b5cdba678360f85f5a084b5a68389dfd80d8920f132b2bcf19918115a74b5c9,8504
K100138,4d04cab7331c5f0500e52ec1bf3cb56aa4529ffbde52020f213d235434df450c,11907
K100142,538d6440534fa5f615e8a26932792a82a2e4a33a97886e2d815eab8fc216d415,7
K100146,ae58313c8ec979733b74298c2d87f708f4be2ee30608696654e07d12e26fa0fd,6110
K100147,2e77a391a6ac8d723ab0ab0f72b70f33503686f58ab7933280a71f431e655adb,8549
K100151,4262fc7f5b88e4b21d91d9fd4c1e0f215aad77c0f6b0505ccaf0c124f29dad0f,7527
K100159,c1475d9b8e31e55b987cbc95e69ed1aa6aade9b9c1d192abbe91a04228b0608e,8513
K100175,706cc67a9839490fa52aeb1e313826cd99c7e6290d2aad5b0bf523012c7f088f,7862
K100176,dcbb4ed2f92b9eaeaaf471b08ec0f4045673282e6bffc8da551fb08e7593f01c,6918
K100191,183a50ad3f3eb4b204d2e9da76a744764ef5711b395279c77e7b086eff418235,9151
K100197,7ce757a07ad8fe0d69b5b8d03065b617b0ea193779b1e7d02c0b7d3a01288040,7214
K100210,9a7eb2656a11d4c19963d2fc7b5b950f6378830507e800ca385ce8052898f8a1,8147
K100214,a98be22c863c11be8e5105261b1fd5f229950e9450dbb478c35eab25aadeefa3,7804
K100215,0874fc3e652d2e0813994f8b1d1c5eaf2542d6ccdf80e22e82bdec6c809ff99b,7439
K100220,872f66fb29830b22220ce64052251df13a754e01cd83d4b9bf670469f8ce995a,11741
K100238,2ef25c74667915d7a349985a278277b6e876e9a817a275cd47e5119904bf4a6a,8089
K100240,545218805601117b2b73ee6113b8e017ac80b5bb000a2f02b109da96ed49240b,6565
K100243,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K100265,3b1dbf791a6573997e42bce28397584db0bea5cdab817dd3cdab523fe6200460,7976
K100269,3d4b093641bf22ac2c532533bfe0367d20d9b3419eb0a236cccc840b9281af61,11708
K100271,9ee48a72a14c69404555adb8047bf137685856d3a7d264d6198b95d0b0ea0053,8212
K100297,0939f975001975d13241cbdc08b339c72afde73f1e7a933af82d0e4c4035e676,8800
K100305,b068af57d6ef70014c088748da085b5600821189902fefded3c889399833ba5e,7759
K100312,7e50be75a5dbe3b3eb00b2cbd30b0e0ef344698fc3a32fae4ff0d8daf42b5186,8424
K100325,83b3421664c4150c96ce3c7840d33940df52e075a70e7dfa6eb55e6cec6c39d5,10796
K100354,70e13673d613db0cba799162163dcf08d1b6496569345dc0325bdcb255ed1c5d,8022
K100359,f12ab520a2451109551ad69783bdff6a9795639fd33526b03227bc31dd7a0ef7,9062
K100361,3ef12132d11c9b9d28843a081ec4abb83b049d5ed43ca36eb17ee019c0b12222,7163
K100370,e7553ccd880fdfc209d595a7e087ed196fd521a10ba005b1b98c89d8c6c7ee70,11407
K100373,7adeacb005d0371e9cce58d7054cd80d5cd77be049d0e68a712323aadddf3249,8775
K100377,cc4a7a0010fc68928ec79294028a9e76a7a3aecbf8a5aa4ff6bc7f822cd3884a,7809
K100391,e8aa7af522d714978bc66e2eeac374839751dca3168a086dae29a74d18d202c7,19688
K100404,f82d7de8039cf46289e647b6e97cfdeac2f523b2eed86244a4c011d9c9de3691,8779
K100407,cb516d2d8e87da839aabb24a6438106d020fc9af591cc1fabe87146dea5fa08a,10865
K100409,05bab02451a8774e3c18817efbbae8df7478e201dab8992b9aa8fb7b01ff65d1,12361
K100412,28b67dedbdaca852b1b0d14e047d1303efafe2029764f88306aa4f6e40a44d5b,9962
K100414,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K100438,8e4da0b1dde60f1c8ffe9031ea3438f3fbaad145b4a337a8c516b66536945c33,12503
K100445,a04d49d463e4b0d15c00bbefcd3130f4c09f903da958aba979abcee503ac386d,11445
K100448,1ef662c491b4dd4dde3e5c69feac4e6df21aade86f32bbab635768606891e029,8962
K100457,adb22febae5d70db1ce86d06402cf65078d6fcb26422e8e8290b0697f3c7983e,8092
K100475,0ce56bd09cdbe30b771c49efd6349f2df4320968a19fbeeee0b95e563c4143c5,7522
K100479,47ead75ba98d3173b3535071124c496037e8ba271c5647493072fe7b4fe8bed3,9918
K100481,0b9df362a7cb77090cd4b300c592aa3e31ea4f0df8b4f64e41b76657994920da,9742
K100497,112bb5f8222eb3364423ddfe93501ba2883cb08a0bffc714cad7a19babe22a8e,8056
K100516,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K100532,a71de5e991ced76b6836d90ac3bba366da5fea31e32a3af77380639f4129656d,7733
K100544,7e7aacf87c4b20d9eacc639eb63a19964bb16fad1e1563c78821716030b7b481,9688
K100555,80baa6e08a6c8dd3dcc53ad379bb087ab8a256317100b9e4a6c59264cdb6923f,11337
K100562,c5b0cb9a5681ad2ffbe02a85aadc386c1b640a8d2251d2b1458eaf357c668eb6,8705
K100575,4ee33d98f9686e5bc2f90f9e1232d373767ffd98992fbbd2e05c5a3ccebe5f54,6996
K100579,1aaa6b600935e1ab49ea7aaf5866ea7661bcb1162421abe074d53d010466bf5b,8414
K100604,40ff40498e6703ccfb8486cecc53d9db19026d802c37c52d7d58ede385185074,7033
K100605,17a88e76b096a6692f53c94f423e6080b6b42ca2ae3f7e3a12e6709469fb61b4,9740
K100614,16ba0e0d8c6623046466126e8c85caf0f293f1ab4fd4c3ea01157c29afee3641,8014
K100618,1b09152cb244888e53ecb9e551dc70a8e2d6a9f5724e941d6d21404f0780d3db,7512
K100623,845fbd97bb050ebc39299e230c4cca2f4f4c15759b6defc0b1f801f7a72c2435,7985
K100630,075ddf77e4302c4c232f323d97e885e650656581d756d5709a561c7d978ce2ac,9042
K100634,c23af7a3affd8f8f2041e5571b087bf9418fb3e9fc32031521529cafef49bc99,11580
K100652,45c4a7e95a245eea6eafb36d44887cd77e059a783d4cb33df147c1e799671158,6911
K100676,debe4ae203494136ab0e153abe7335a987a0d1586fe1f1a8538c9e722df022b1,6269
K100685,d40a9cb8f2e7576fe9a489c407375f53e2927d2a2c84a5281fcc00cdd661376c,12959
K100698,37179277bfa2e7c0acbb25d38e64aa643b1c6148b24c12519272945f1992fe01,8209
K100706,883209c870f9e977c18c6eaff47271514b1f025ec447449d817a799767ce4950,9145
K100708,3eee8967b5cbe488250d6e48765502eee5bf41029a8e4d75a46eca15eaae7d64,8550
K100721,d98322e7e678d28aae555ffbbef8597dae788695f498cf4de24855de0f8a25ef,7715
K100736,ab75c91a20b9027a09d4e0e832470805cc4afde039929e79af54cffe31cda97c,7447
K100737,0f6b253cdd7da0f8e2a69909498e3413feb56016191e72b5b236f69bdfdf459a,7837
K100741,6a3cf5192354f71615ac51034b3e97c20eda99643fcaf5bbe6d41ad59bd12167,3
K100743,febb36847defde80cbcf038db90ebbe76bbe5f072cec97435ac28062a2c56871,8976
K100757,3ed54194f169130070eff38ce3c28987970ee17cf01d97dc37eeab15b3b2157b,8371
K100761,6c141623d3be2a5d025c94c183eac2bf535d6a2a1e7339c0fff781289d468f8f,7510
K100765,571db764d0254ce3e0b17314372aa164113735575c93c4597f7c6d93d76aae26,8690
K100776,ca6dc5d0d0ce681f71c2c583f1155370cbb26a1587f6b9587aa06874d472c377,6969
K100788,da8c0a4a3eb91d3a4a6e6237fb8e3ce537012fb626df8fcb9967e66cac12c019,13328
K100795,f3ae2035355de1f4444e96a94284badc5a1e88bdabbfc89ada511beabf3803bf,9755
K100802,545c38b0922de19734fbffde62792c37c2aef6a3216cfa472449173165220f7d,4
K100805,f8d5e173cdfdf4fa73744ca8cfdf2646af5c0a1de49dd7435b5d9c76bea55407,7794
K100820,a0bbb2d198b7736ec3e57ebf8f476bc43182e13a7a246f38745b47cb0389527b,11285
K100841,cc87dd65dd2b0bfdde1667a400d15a8e862a03d9ff490018a981dd9f8b654559,10345
K100845,33b477fc81cec53501664b902f8af085e1603873f1a0dbccf388420a9c03a77f,9104
K100851,f2adb6e6a57979095ad86b7b6ecf5c0cb2a1014b0d8ab10ad79f60faa74ed647,9296
K100857,c18b3e9811b49e6a5df5f2790ff66fa9b059440b055a5b193661d0511c81f4fb,6641
K100858,c55401659b56645d168d8bb3ad82294b99e05f140273f85fcf63ebf505d3bd98,11485
K100865,b0c2a35504e85efcdaa3d2ba6430cee2bbf631b15ed8ef0b4ac37a7085bf17bc,7989
K100866,043b48dfb290149618e6fdb29711cadf3d452a573acf12dede1da67d349b068f,12317
K100886,9e52b0b8a6e7f6741186240c7c6e2fd7b862eebcf5aacb7dcc5d7222ecb59a0a,8568
K100888,834845813348bbdbc84e872860ba42b553b6bf79b4cdd5d81e31b304539042a3,9068
K100889,bcbde79eccf30adf5aec296c268bbca185614ff1d909e252583021546cb094cf,8116
K100897,2836f29909cc6645d333d925e8ced4589e44a81108e137cfdb65fcb86f2f0b6c,8699
K100900,262ab62e23ba86a5956df0881e160425b356afe65b05211b71324ca1fafeb650,9216
K100925,8620421773eb20fd2472c983865dcd471d1fad73c16d043759c7c4c48896d710,7448
K100926,18fb4d101a60f85e5c871555bf7142aa640c9f3152d5b2d7fb52ecb6c07650e1,6905
K100933,5bfa13cfe8fff49cd4aacc6514a840d7f3b8921ecb0397f1063615ce81201402,12334
K100935,d92e0e355f32e4b5116d858c0026426429fd4cc011274c9000cb6bc9a0339e16,10195
K100944,56ceccd59db3c0afa96371d4f4d02efd3d19e07d0c3b7a904e09860bff957477,10677
